StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q70,eu_f_1,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,eu_n_1,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,as_n_1,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,as_f_1,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,ab_f_1,Q7_First Click,Q7_Last Click,Q7_Page Submit,Q7_Click Count,ab_n_1,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q53_1,Q54_First Click,Q54_Last Click,Q54_Page Submit,Q54_Click Count,su_f_1,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,su_f2_1,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,su_n_1,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,va_f_1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,va_n_1,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,or_f_1,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,or_f2_1,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,or_n_1,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,gm_f_1,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,gm_f2_1,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,gm_n_1,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,sa_f_1,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,sa_n_1,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,br_f_1,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,br_f2_1,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,br_n_1,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,br_n2_1,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,en_f_1,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,en_f2_1,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,en_n_1,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,pb_f_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,pb_n_1,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,Q48,age,religion,education,politics_1,politics_2,Q73,prolific,PROLIFIC_PID
2021-01-12 07:39:09,2021-01-12 07:45:48,0,78.150.24.133,100,398,1,2021-01-12 07:45:48,R_6hPFF1vBT7FjOlX,,,,,53.4174041748046875,-2.91119384765625,anonymous,EN,1,62,8.156,8.156,11.104,1,68,6.664,6.664,8.438,1,59,7.331,7.331,8.967,1,16,6.806,6.806,8.542,1,22,8.812,8.812,10.665,1,75,4.649,4.649,7.147,1,,10.925,10.925,13.518,1,19,10.893,12.893,14.459,2,67,7.548,7.548,9.302,1,80,8.236,8.236,9.801,1,41,7.83,7.83,10.303,1,,0,0,6.322,0,18,13.077,13.077,14.484,1,65,7.724,7.724,9.114,1,34,4.763,4.763,6.936,1,44,9.226,9.226,10.832,1,59,7.955,7.955,9.359,1,38,6.671,6.671,8.392,1,67,8.193,8.193,9.769,1,35,9.024,9.024,10.635,1,79,9.249,9.249,10.749,1,32,8.372,8.372,10.281,1,74,8.133,8.133,9.606,1,35,6.925,6.925,8.801,1,76,8.483,8.483,10.004,1,65,9.533,9.533,11.147,1,39,9.402,9.402,11.196,1,88,6.796,6.796,8.842,1,30,11.932,11.932,13.71,1,2,51,2,4,2,2,5,5ef926b75820826baa6a51c3,5ef926b75820826baa6a51c3
2021-01-12 07:37:24,2021-01-12 07:46:13,0,85.210.125.35,100,528,1,2021-01-12 07:46:13,R_Os3qiIsqM4YjIJP,,,,,51.1902008056640625,-1.5323028564453125,anonymous,EN,1,85,11.775,11.775,15.013,1,100,7.128,7.128,11.576,1,4,8.876,8.876,9.835,1,18,8.049,14.876,15.01,7,63,11.291,11.291,15.012,1,0,3.636,3.636,5.656,1,100,3.586,3.586,4.369,1,,0,0,15.01,0,34,9.554,9.554,10.594,1,68,8.844,8.844,9.756,1,3,5.25,5.756,7.319,2,2,7.461,7.461,11.096,1,96,11.512,11.512,12.376,1,32,8.369,8.369,12.788,1,30,10.4,11.521,15.012,2,39,11.393,11.393,12.796,1,,0,0,15.111,0,6,5.128,10.313,11.279,3,68,8.602,8.602,13.477,1,74,9.112,10.626,12.484,2,71,8.278,12.645,13.632,5,4,5.328,6.993,7.984,3,97,0.449,9.404,11.034,3,27,7.473,7.473,8.844,1,32,7.851,7.851,9.145,1,76,13.372,13.372,15.008,1,32,7.601,7.601,9.816,1,81,0.207,12.316,14.071,2,,14.243,14.993,15.113,3,1,42,1,4,2,2,5,5f6237e8208797248c246d05,5f6237e8208797248c246d05
2021-01-12 07:41:54,2021-01-12 07:46:38,0,90.206.216.205,100,284,1,2021-01-12 07:46:39,R_28CF7fCWH1dZprM,,,,,53.3376007080078125,-1.4770965576171875,anonymous,EN,1,67,6.287,6.287,7.16,1,69,6.415,6.415,7.422,1,67,5.595,5.595,6.438,1,19,5.862,5.862,6.735,1,70,5.927,9.273,11.036,2,52,3.355,3.355,4.451,1,100,4.563,4.563,5.346,1,0,12.159,12.159,15.123,1,49,5.941,5.941,6.997,1,81,7.85,7.85,8.613,1,34,4.736,4.736,6.613,1,98,4.946,4.946,6.461,1,100,11.483,11.483,12.227,1,63,5.723,5.723,6.75,1,69,6.144,6.144,7.312,1,35,4.398,4.398,5.444,1,67,7.368,7.368,8.506,1,52,3.766,3.766,4.883,1,64,7.926,7.926,8.871,1,62,10.323,10.323,12.096,1,92,5.52,8.801,9.839,2,81,3.65,3.65,4.371,1,50,5.257,5.257,7.864,1,68,7.411,7.411,8.552,1,81,6.582,6.582,7.344,1,99,8.984,8.984,10.234,1,5,5.817,5.817,7.148,1,97,2.486,6.358,7.467,8,70,11.09,11.09,12.271,1,1,39,1,4,2,2,6,5f5648601f047404963b9d68,5f5648601f047404963b9d68
2021-01-12 07:43:48,2021-01-12 07:47:12,0,88.109.205.57,100,204,1,2021-01-12 07:47:13,R_3DvzLN6fsUISEZZ,,,,,51.411407470703125,-0.2194976806640625,anonymous,EN,1,65,5.199,5.199,5.951,1,64,2.717,2.717,3.556,1,40,8.67,8.67,9.524,1,19,3.528,3.528,4.366,1,51,8.799,8.799,10.341,1,,0,0,5.201,0,100,3.213,3.213,4.143,1,0,7.223,7.223,8.181,1,33,5.094,5.094,5.9,1,68,3.298,3.298,4.061,1,0,4.073,4.073,5.053,1,34,3.681,3.681,4.583,1,0,6.633,6.633,7.436,1,37,4.895,4.895,5.864,1,33,2.909,2.909,3.769,1,68,2.318,2.318,3.163,1,26,3.427,3.427,4.312,1,0,3.638,3.638,4.629,1,66,6.822,6.822,7.649,1,51,6.708,6.708,7.801,1,86,5.447,5.447,6,1,65,2.41,2.41,3.326,1,,0,0,3.514,0,63,3.258,3.258,4.323,1,62,6.215,6.215,7.041,1,57,4.135,4.135,4.952,1,60,4.426,4.426,5.502,1,78,5.788,5.788,6.749,1,,0,0,6.673,0,1,64,1,4,2,2,5,5d77f13e14f5780017dcde85,5d77f13e14f5780017dcde85
2021-01-12 07:39:54,2021-01-12 07:49:48,0,82.41.45.231,100,593,1,2021-01-12 07:49:48,R_2rZNzu8pdNsZPId,,,,,53.3332977294921875,-2.899993896484375,anonymous,EN,1,25,12.075,12.075,12.978,1,84,6.023,6.023,7.897,1,14,4.185,6.775,7.971,2,19,5.331,8.4,9.18,2,12,6.595,6.595,7.469,1,100,3.101,3.101,3.977,1,80,5.231,8.348,9.613,2,2,7.24,7.24,8.761,1,38,8.107,11.243,11.951,2,74,8.539,8.539,10.048,1,51,6.865,6.865,7.812,1,82,5.115,6.377,7.019,2,0,9.012,10.411,11.183,2,65,10.274,10.274,11.341,1,0,8.536,8.536,9.388,1,20,3.962,3.962,5.2,1,83,7.118,8.479,9.272,2,88,6.006,8.233,8.929,2,100,4.616,4.616,5.572,1,100,5.728,5.728,6.65,1,100,5.135,6.244,6.965,2,40,5.225,5.225,6.43,1,77,5.092,5.092,5.943,1,55,8.413,8.413,10.41,1,51,5.26,7.569,8.134,2,60,5.987,8.622,9.443,2,85,8.664,10.599,11.737,2,100,6.197,6.197,8.601,1,89,14.013,14.013,14.84,1,2,37,5,4,2,1,6,5f402431044e5512bccd226e,5f402431044e5512bccd226e
2021-01-12 07:46:49,2021-01-12 07:50:05,0,88.98.94.171,100,195,1,2021-01-12 07:50:05,R_1jV6W6WXXejVcxB,,,,,51.5435028076171875,-0.1732940673828125,anonymous,EN,1,45,3.985,7.865,8.685,2,67,2.401,3.969,5.118,5,81,3.661,3.661,4.37,1,18,4.892,4.892,6.017,1,92,3.494,3.494,4.041,1,59,2.789,2.789,3.593,1,95,2.985,2.985,3.661,1,2,4.649,4.649,5.573,1,37,3.452,4.444,5.6,2,82,4.56,4.56,5.42,1,6,2.909,3.597,4.721,2,14,2.996,6.381,7.32,6,78,8.384,8.384,9.108,1,31,5.529,5.529,6.293,1,11,3.298,3.298,4.007,1,72,2.207,3.072,3.396,2,51,4.082,4.082,5.501,1,15,3.888,3.888,4.7,1,77,5.451,5.451,6.165,1,34,3.387,3.387,4.343,1,85,6.507,6.507,7.088,1,70,2.918,2.918,3.931,1,36,3.406,3.406,4.179,1,74,4.191,4.191,5.699,1,48,8.701,8.701,9.425,1,68,3.796,3.796,6.971,1,60,4.225,4.225,5.197,1,76,4.069,5.093,5.954,2,59,6.79,6.79,7.738,1,1,42,1,5,1,1,6,5870a098da731b000104a3ff,5870a098da731b000104a3ff
2021-01-12 07:47:17,2021-01-12 07:54:02,0,80.189.34.228,100,405,1,2021-01-12 07:54:02,R_3kb2Xa6c6IXbqBy,,,,,52.0883941650390625,-0.723907470703125,anonymous,EN,1,55,8.524,8.524,9.974,1,100,4.535,4.535,5.358,1,100,10.354,10.354,11.259,1,18,5.351,10.5,11.42,2,68,11.165,11.165,13.387,1,52,4.742,6.518,7.769,2,87,8.244,8.244,9.168,1,40,13.241,13.241,15.11,1,69,8.415,10.578,11.855,3,57,13.364,13.364,15.011,1,13,7.677,7.677,8.978,1,11,7.267,7.267,8.3,1,0,12.895,12.895,14.097,1,100,11.091,11.091,11.958,1,0,9.882,9.882,11.379,1,65,6.208,6.208,8.432,1,87,5.793,5.793,8.215,1,34,9.083,9.083,10.361,1,100,12.847,12.847,13.838,1,81,10.386,10.931,12.636,2,100,7.239,7.239,8.219,1,0,7.673,10.06,11.425,2,100,7.195,7.195,8.039,1,0,6.216,6.216,7.457,1,51,0.277,9.444,15.007,4,63,9.668,10.827,12.866,3,100,7.175,7.175,9.429,1,100,11.14,11.14,11.947,1,78,13.193,13.193,14.074,1,2,43,1,4,1,2,5,5e16d8f5bf3d4eca3bcf290f,5e16d8f5bf3d4eca3bcf290f
2021-01-12 07:49:25,2021-01-12 07:55:00,0,86.131.194.184,100,335,1,2021-01-12 07:55:00,R_3O1AXS68P7J8XaV,,,,,52.135894775390625,-2.211700439453125,anonymous,EN,1,22,6.229,6.229,7.069,1,31,5.482,5.482,6.284,1,32,7.42,7.42,8.451,1,18,5.98,5.98,6.963,1,64,6.662,6.662,8.463,1,57,5.028,5.028,5.988,1,89,5.715,9.426,11.474,3,52,13.848,13.848,14.672,1,61,7.104,7.104,8.344,1,69,7.589,7.589,8.351,1,24,4.556,4.556,6.518,1,70,5.182,5.182,6.001,1,7,7.618,7.618,8.816,1,7,8.874,8.874,10.236,1,3,5.071,5.071,5.907,1,52,4.644,5.293,10.556,2,63,5.01,5.01,5.816,1,33,7.696,7.696,8.433,1,38,9.21,9.21,10.394,1,30,5.959,5.959,8.108,1,100,7.013,7.013,7.728,1,33,5.922,5.922,7.506,1,79,5.03,5.03,5.798,1,35,5.849,5.849,6.753,1,70,4.407,4.407,6.4,1,73,10.359,10.359,11.487,1,30,8.225,8.225,9.846,1,79,7.173,7.173,8.965,1,84,8.818,8.818,9.443,1,2,33,1,4,2,3,5,5fefa037c9707d2dde068a38,5fefa037c9707d2dde068a38
2021-01-12 07:51:57,2021-01-12 07:55:11,0,82.46.45.236,100,193,1,2021-01-12 07:55:11,R_OD7Fi0KQkhuZHZD,,,,,55.9409027099609375,-3.2938995361328125,anonymous,EN,1,65,2.632,2.632,3.398,1,69,2.047,2.047,2.942,1,64,3.292,3.292,4.203,1,17,4.953,9.582,10.363,6,,0,0,3.873,0,31,2.521,4.085,4.476,3,100,2.746,2.746,3.626,1,13,3.918,3.918,4.99,1,33,5.755,5.755,6.47,1,71,3.032,3.032,4.136,1,23,2.448,4.29,5.405,4,0,4.025,7.909,9.025,3,2,5.407,6.475,7.516,2,66,4.893,4.893,6.132,1,20,3.942,4.791,5.646,2,86,3.818,3.818,4.485,1,,5.581,5.581,6.738,1,20,3.076,3.076,4.289,1,65,3.896,6.145,7.024,3,62,3.946,3.946,5.004,1,96,3.444,7.739,8.609,4,66,3.939,3.939,4.852,1,77,3.905,3.905,4.776,1,,0,0,4.977,0,67,2.755,2.755,3.618,1,89,4.357,4.357,5.056,1,15,4.185,5.325,5.735,2,62,6.177,6.177,7.163,1,19,7.048,7.048,8.311,1,2,18,1,2,2,2,6,5f417fb0287e5b11bbcb8eaa,5f417fb0287e5b11bbcb8eaa
2021-01-12 07:48:15,2021-01-12 07:56:58,0,90.194.3.230,100,523,1,2021-01-12 07:56:59,R_2t2M0uVrY1fnchQ,,,,,51.329498291015625,0.5780029296875,anonymous,EN,1,69,9.951,9.951,15.136,1,100,4.651,4.651,15.029,1,100,8.831,8.831,15.025,1,17,7.452,7.452,15.033,1,67,6.134,6.134,15.037,1,14,10.236,10.236,15.024,1,76,9.211,14.539,15.026,2,21,0,0,15.116,0,46,12.299,12.299,15.024,1,68,6.97,6.97,15.023,1,16,5.571,5.571,7.314,1,57,10.157,10.157,15.026,1,6,11.576,11.576,15.135,1,68,7.692,7.692,15.022,1,32,10.481,10.481,15.033,1,88,6.159,6.159,15.022,1,51,8.849,8.849,15.023,1,0,5.027,5.027,15.032,1,68,9.092,9.092,15.027,1,67,8.252,8.252,15.135,1,100,4.895,6.84,12.217,2,66,0.075,7.516,15.031,2,94,0.289,11.401,15.026,3,0,8.048,8.048,15.035,1,57,0.295,12.383,15.123,2,67,13.203,13.203,15.031,1,46,14.09,14.09,15.039,1,66,10.442,10.442,15.036,1,15,11.891,11.891,15.028,1,2,32,1,4,2,2,5,5f80b82e7548d3125787783a,5f80b82e7548d3125787783a
2021-01-12 07:53:50,2021-01-12 07:59:09,0,147.148.134.125,100,319,1,2021-01-12 07:59:10,R_5C5UmIyVxXWF3DX,,,,,51.5666961669921875,-1.1985015869140625,anonymous,EN,1,36,10.518,13.508,15.016,2,0,4.777,4.777,5.886,1,0,5.202,5.202,6.475,1,16,6.088,6.088,7.145,1,29,5.853,5.853,6.967,1,43,9.537,9.537,10.525,1,100,5.217,5.217,5.729,1,0,6.341,6.341,7.327,1,22,9.684,13.423,14.277,3,100,0.166,4.826,5.732,2,0,10.127,10.127,11.051,1,18,9.382,9.382,10.455,1,0,7.536,8.967,10.058,2,67,6.934,9.553,10.426,3,0,5.201,5.201,6.537,1,66,4.631,4.631,5.765,1,51,8.771,12.758,15.021,2,32,4.152,4.152,5.001,1,68,4.979,4.979,5.871,1,67,8.986,8.986,9.766,1,100,5.166,5.166,6.466,1,33,4.915,4.915,5.883,1,100,4.291,4.291,5.139,1,0,4.288,4.288,5.172,1,50,13.843,13.843,15.012,1,100,6.801,6.801,7.824,1,0,7.251,7.251,8.15,1,83,9.852,13.492,15.119,3,0,10.042,12.532,13.508,3,2,56,1,6,2,2,6,5e7def6e3a915c48aa9d3209,5e7def6e3a915c48aa9d3209
2021-01-12 07:54:17,2021-01-12 08:00:07,0,213.205.192.59,100,350,1,2021-01-12 08:00:08,R_32LzBdkHTHkv5VF,,,,,53.480194091796875,-2.18670654296875,anonymous,EN,1,53,5.833,8.411,9.626,2,75,8.86,8.86,9.617,1,79,6.926,6.926,8.469,1,15,6.358,6.358,6.94,1,26,7.779,7.779,8.795,1,58,5.697,5.697,6.674,1,100,4.846,5.566,11.487,2,0,7.502,9.365,10.114,3,30,7.942,7.942,14.646,1,100,7.12,7.12,8.644,1,7,6.676,6.676,7.494,1,71,5.498,5.498,6.001,1,21,11.198,11.198,11.685,1,12,7.039,7.039,7.654,1,23,6.486,6.486,7.565,1,82,4.233,4.88,5.607,2,17,6.306,6.306,7.763,1,32,6.8,6.8,8.17,1,72,9.826,9.826,10.637,1,51,9.001,9.001,9.797,1,85,8.384,8.384,9.445,1,64,6.407,8.689,15.127,2,67,9.79,9.79,10.472,1,55,8.516,8.516,9.5,1,80,9.292,9.292,10.145,1,82,8.09,8.09,15.115,1,19,10.349,10.349,13.144,1,73,7.251,7.251,7.906,1,0,8.897,8.897,10.076,1,1,28,4,4,2,4,6,5d14f846fdfbed0001af2673,5d14f846fdfbed0001af2673
2021-01-12 07:56:23,2021-01-12 08:00:15,0,86.184.1.119,100,231,1,2021-01-12 08:00:15,R_PILpna7twoJiJkB,,,,,52.095794677734375,-2.3291015625,anonymous,EN,1,100,5.594,5.594,6.107,1,81,4.917,4.917,5.907,1,28,4.246,4.246,5.086,1,20,3.255,3.255,3.802,1,35,5.712,5.712,6.502,1,74,3.359,3.359,3.911,1,100,3.174,3.174,3.892,1,0,6.157,6.77,7.411,2,27,8.507,9.779,10.411,2,76,6.603,6.603,7.102,1,100,5.436,6.025,6.477,2,100,3.095,3.095,3.641,1,0,7.197,9.026,9.723,2,4,4.965,5.578,6.167,2,0,3.514,3.514,4.147,1,62,4.349,4.349,5.191,1,100,5.428,5.428,5.929,1,20,4.425,5.262,5.955,2,77,5.55,5.55,6.112,1,0,7.676,9.996,10.614,3,100,3.516,3.516,3.986,1,5,3.28,4.184,4.831,2,100,3.665,4.6,5.178,2,0,4.257,4.257,4.847,1,100,5.459,5.459,5.993,1,100,9.571,9.571,10.055,1,98,5.736,5.736,6.33,1,100,5.123,5.123,5.598,1,100,8.526,8.526,9.949,1,2,39,1,3,2,1,6,59d55de06cc82800013e33ed,59d55de06cc82800013e33ed
2021-01-12 07:55:00,2021-01-12 08:02:06,0,176.254.216.211,100,426,1,2021-01-12 08:02:07,R_PBCgbBnlO1yXUTn,,,,,50.1096954345703125,-5.286407470703125,anonymous,EN,1,45,9.259,9.259,10.623,1,67,7.24,7.24,9.106,1,24,10.143,12.701,14.677,2,20,6.914,14.065,15.108,7,51,10.412,10.412,15.011,1,29,7.335,7.335,9.417,1,100,5.999,5.999,9.255,1,,0,0,15.11,0,46,8.973,11.689,15.006,5,100,7.189,8.705,15.009,2,38,8.908,8.908,13.23,1,66,9.343,9.343,13.666,1,,0,0,15.107,0,73,9.618,9.618,11.713,1,26,0.407,11.578,15.109,2,68,2.852,5.283,6.481,2,61,11.482,11.482,13.889,1,31,4.289,5.672,6.849,3,,6.882,6.882,15.109,1,33,8.497,8.497,10.112,1,100,7.532,9.329,11.517,3,34,6.119,6.119,7.467,1,55,6.304,9.239,14.361,2,63,8.249,8.249,10.384,1,69,7.397,7.397,15.007,1,21,9.084,9.084,10.787,1,63,11.58,11.58,15.012,1,100,11.364,13.254,15.007,2,51,14.024,14.024,15.11,1,1,40,1,4,2,2,5,5bfdc2c3bc47a000016baad6,5bfdc2c3bc47a000016baad6
2021-01-12 07:59:53,2021-01-12 08:03:32,0,86.184.240.76,100,219,1,2021-01-12 08:03:32,R_Q4AxBcQSnS9toL7,,,,,51.53289794921875,-0.0050048828125,anonymous,EN,1,64,3.715,4.507,5.248,2,29,2.6,3.237,3.961,2,21,3.057,3.057,3.872,1,20,3.667,3.667,4.76,1,29,3.922,4.974,5.714,2,71,2.346,2.346,3.69,1,69,2.429,3.162,4.002,2,16,9.016,9.016,10.181,1,63,3.502,3.502,4.516,1,82,3.012,3.012,3.628,1,26,8.925,8.925,9.676,1,43,3.518,5.243,6.17,2,8,8.073,10,10.963,3,86,4.64,5.454,6.071,2,31,2.837,2.837,3.579,1,65,2.639,4.238,4.913,2,82,3.403,4.798,5.378,3,28,2.83,2.83,3.475,1,84,4.687,6.178,6.755,3,19,5.262,5.262,5.993,1,92,5.02,5.02,6.348,1,97,2.859,3.707,4.31,2,10,2.432,4.374,5.492,3,94,5.489,5.489,6.897,1,76,7.262,7.262,7.841,1,74,3.424,4.125,4.731,2,19,3.614,3.614,5.451,1,75,4.935,4.935,6.132,1,100,3.53,4.28,4.921,2,2,28,5,4,3,5,6,5ba429d68b201600012f6d27,5ba429d68b201600012f6d27
2021-01-12 07:57:05,2021-01-12 08:03:41,0,5.81.208.3,100,396,1,2021-01-12 08:03:42,R_qLzjkjKVrIZjcCl,,,,,52.557403564453125,-3.1352996826171875,anonymous,EN,1,72,6.735,6.735,7.951,1,99,5.134,5.134,6.123,1,100,5.504,5.504,8.082,1,12,10.902,10.902,12.848,1,28,7.983,7.983,9.665,1,100,6.894,8.751,9.552,2,86,4.687,7.529,8.224,2,28,9.57,12.819,13.931,4,67,6.879,6.879,8.121,1,74,7.856,7.856,8.92,1,0,5.479,6.648,7.582,3,100,5.789,6.51,8.49,2,10,11.231,11.231,12.497,1,66,9.711,9.711,10.818,1,0,8.764,9.501,10.681,2,0,3.975,5.247,6.67,3,100,7.746,8.633,9.41,2,100,4.784,5.476,6.06,2,67,8.856,8.856,9.781,1,67,9.196,9.196,11.639,1,100,5.157,5.881,6.624,2,0,4.7,5.581,6.532,2,100,4.202,4.202,5.127,1,0,6.257,6.257,7.527,1,100,8.018,9.834,10.653,2,65,12.455,12.455,14.439,1,58,11.181,11.181,12.797,1,83,9.899,9.899,11.416,1,96,10.111,10.111,12.392,1,2,52,1,4,1,1,6,5ea2cf6f2888de038404188d,5ea2cf6f2888de038404188d
2021-01-12 07:59:09,2021-01-12 08:04:17,0,109.76.106.201,100,307,1,2021-01-12 08:04:17,R_2sbgXPUWTYd65v7,,,,,53.333099365234375,-6.2489013671875,anonymous,EN,1,90,3.839,4.863,5.977,2,100,3.678,3.678,4.431,1,100,5.119,5.119,5.865,1,16,3.932,5.103,5.923,3,89,12.049,12.941,13.245,2,0,3.725,5.083,8.103,5,100,4.064,4.064,4.812,1,25,5.544,10.316,10.595,7,66,5.117,5.117,5.909,1,25,8.735,9.577,9.856,2,0,6.108,6.108,7.496,1,25,6.523,9.46,10.6,2,16,11.415,12.105,13.285,3,63,8.842,12.458,13.247,2,41,6.052,7.801,8.711,2,42,2.913,3.689,4.446,4,49,11.143,13.579,14.233,2,41,4.192,4.192,5.028,1,67,8.345,8.345,9.225,1,27,5.297,7.992,8.874,3,67,8.383,9.675,10.475,2,67,2.798,2.798,4.31,1,66,8.379,8.379,9.293,1,33,7.632,7.632,8.495,1,69,11.255,11.255,13.173,1,0,7.647,7.647,8.647,1,66,7.694,7.694,8.365,1,68,7.51,8.644,9.496,2,15,13.254,13.254,14.103,1,1,33,1,6,2,3,6,5dcd750828792003fc23dc39,5dcd750828792003fc23dc39
2021-01-12 08:00:39,2021-01-12 08:04:26,0,213.127.0.48,100,226,1,2021-01-12 08:04:26,R_3GjDzhCjVrQnPnm,,,,,52.1443939208984375,4.470703125,anonymous,EN,1,96,3.989,3.989,4.809,1,100,3.21,3.21,4.062,1,100,3.3,3.3,4.093,1,18,5.05,5.05,7.4,1,100,6.343,6.343,7.078,1,1,4.105,4.105,5.433,1,100,3.962,3.962,5.482,1,1,6.323,6.323,7.356,1,13,6.106,6.106,7.327,1,86,4.344,4.344,5.078,1,31,4.377,4.377,5.567,1,97,3.614,3.614,4.681,1,23,8.121,8.121,9.348,1,82,7.071,7.071,8.177,1,85,4.14,4.14,5.245,1,,0,0,3.98,0,69,3.739,4.203,5.244,2,11,3.165,3.165,4.198,1,87,8.561,8.561,9.799,1,85,4.37,4.37,5.292,1,75,4.932,7.472,8.651,3,31,4.967,4.967,6.154,1,7,3.983,3.983,5.024,1,86,4.241,4.241,5.123,1,67,6.11,6.851,8.287,2,56,6.921,6.921,8.127,1,67,6.708,6.708,7.899,1,76,5.307,5.948,7.113,2,,0,0,8.352,0,2,44,1,5,2,2,5,5e07cafddeea2b1375930556,5e07cafddeea2b1375930556
2021-01-12 08:00:40,2021-01-12 08:05:06,0,94.6.62.192,100,265,1,2021-01-12 08:05:06,R_1LUVdqZiOUSQViT,,,,,51.523895263671875,0.5764007568359375,anonymous,EN,1,79,6.073,6.073,6.597,1,100,4.36,4.36,4.822,1,82,7.803,8.278,8.574,2,13,5.333,5.333,6.04,1,100,8.889,10.482,11.904,2,0,2.519,2.519,3.381,1,100,4.912,4.912,5.538,1,0,5.328,5.328,5.98,1,78,6.006,6.006,6.504,1,100,5.905,5.905,6.359,1,0,3.322,6.183,6.491,2,100,7.221,7.221,7.896,1,7,12.61,13.86,14.4,2,100,4.873,4.873,5.426,1,33,6.959,6.959,7.624,1,100,2.368,2.368,2.879,1,0,8.742,8.742,9.372,1,0,3.03,3.03,3.682,1,48,9.178,10.382,10.9,2,61,5.701,8.63,9.13,2,68,1.456,10.694,10.95,5,85,3.634,3.634,4.43,1,26,4.584,4.584,5.465,1,83,9.701,11.788,12.169,3,90,4.806,4.806,5.237,1,36,10.373,12.626,13.306,2,32,3.791,3.791,4.937,1,30,5.654,5.654,6.683,1,0,10.564,10.564,11.57,1,1,23,1,2,1,2,6,5d26d5fee0cd6a0001055673,5d26d5fee0cd6a0001055673
2021-01-12 07:59:20,2021-01-12 08:05:37,0,70.173.17.67,100,376,1,2021-01-12 08:05:37,R_3J8yWDiwlahg2Fo,,,,,36.1432952880859375,-115.20040130615234375,anonymous,EN,1,82,6.924,9.163,10.256,5,100,4.638,4.638,5.917,1,100,5.717,5.717,8.636,1,18,3.732,5.456,6.624,2,62,11.277,11.277,12.535,1,31,5.591,5.591,7.207,1,100,3.235,3.235,4.354,1,51,8.008,8.008,10.192,1,56,8.977,8.977,11.334,1,100,8.671,8.671,9.969,1,39,6.118,8.668,9.97,3,32,5.027,5.027,7.084,1,100,10.469,10.469,15.019,1,69,5.639,5.639,6.987,1,19,7.197,7.197,8.56,1,63,7.244,7.244,8.327,1,65,6.99,6.99,8.594,1,33,5.787,5.787,7.751,1,69,7.205,7.205,8.576,1,51,6.062,6.062,7.567,1,100,6.158,6.158,7.33,1,,0,0,0.439,0,92,7.852,7.852,8.939,1,31,6.807,10.906,12.221,2,90,8.009,8.009,9.002,1,100,7.108,9.968,11.054,2,37,6.748,6.748,8.616,1,79,8.501,12.354,14.148,3,100,9.632,14.515,15.12,2,2,53,1,5,1,3,6,5f681436f9dd77466e632190,5f681436f9dd77466e632190
