StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,ab_f_1,ab_c_f_1,su_f_1,su_c_f_1,va_f_1,va_c_f_1,gm_f_1,gm_c_f_1,sa_f_1,sa_c_f_1,br_f_1,br_c_f_1,pb_f_1,pb_c_f_1,su_n_1,su_c_n_1,ab_n_1,ab_c_n_1,va_n_1,va_c_n_1,gm_n_1,gm_c_n_1,sa_n_1,sa_c_n_1,br_n_1,br_c_n_1,pb_n_1,pb_c_n_1,gender,age,religion,education,politics_1,politics_2,Q77,Q79,PROLIFIC_PID,STUDY_ID,default,cnd
2021-04-07 20:58:57,2021-04-07 21:01:33,0,82.6.13.85,100,155,1,2021-04-07 21:01:33,R_vUBFQtfph6fH6Eh,,,,,51.9123992919921875,-0.3845977783203125,anonymous,ES-ES,1,,,,,,,,,,,,,,,58,35,72,64,0,100,22,78,0,70,51,6,100,91,1,21,4,3,4,2,5,5cd2fa354cf69b0017a9b2f7,5cd2fa354cf69b0017a9b2f7,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:56:04,2021-04-07 21:01:40,0,51.7.109.2,100,335,1,2021-04-07 21:01:41,R_233inc0xydvC6je,,,,,51.5597991943359375,-0.0095977783203125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,50,100,67,100,67,68,67,68,67,100,,100,1,38,1,5,1,2,5,6042043e8399b51f696c5cda,6042043e8399b51f696c5cda,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:01:26,2021-04-07 21:02:26,0,83.5.244.60,100,60,1,2021-04-07 21:02:26,R_3kHRmr4QP2F60Xh,,,,,52.2483978271484375,21.002593994140625,anonymous,ES-ES,1,,,,,,,,,,,,,,,88,76,100,72,91,90,86,76,94,79,38,87,89,81,1,25,5,4,6,5,5,5f85a4696e700402c42ffcd6,5f85a4696e700402c42ffcd6,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 20:59:54,2021-04-07 21:02:30,0,90.248.128.134,100,155,1,2021-04-07 21:02:30,R_3mdEo84FHcd2pfN,,,,,51.5666961669921875,-0.3332977294921875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,85,23,100,4,100,0,100,49,60,5,100,,71,2,29,2,5,3,3,5,6065bb8118f902f2d431232f,6065bb8118f902f2d431232f,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:59:54,2021-04-07 21:02:49,0,82.29.16.244,100,175,1,2021-04-07 21:02:49,R_3PzTKFgK2ePVoeC,,,,,51.9123992919921875,-0.3845977783203125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,84,100,83,100,35,32,67,67,67,67,,0,1,18,6,3,6,6,6,5f14b19a2cd39e53d8a3744f,5f14b19a2cd39e53d8a3744f,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:00:41,2021-04-07 21:03:02,0,90.219.28.188,100,141,1,2021-04-07 21:03:03,R_yILlyizKaCQDylb,,,,,51.601104736328125,-3.2743988037109375,anonymous,ES-ES,1,,,,,,,,,,,,,,,69,72,62,36,100,100,72,88,31,67,44,35,100,100,2,36,1,4,2,3,5,605712c3ceda02db657103a5,605712c3ceda02db657103a5,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:01:01,2021-04-07 21:03:41,0,51.7.41.28,100,160,1,2021-04-07 21:03:42,R_1i80b0SxzBbjDeE,,,,,52.4676971435546875,-2.1472015380859375,anonymous,ES-ES,1,,,,,,,,,,,,,,,75,92,91,92,68,66,88,89,33,89,63,35,90,86,2,53,4,4,2,2,6,5f005df972f25115d50f5cd4,5f005df972f25115d50f5cd4,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:01:44,2021-04-07 21:03:44,0,51.198.107.151,100,119,1,2021-04-07 21:03:44,R_1IuOAvhPOSpmVvF,,,,,51.6468048095703125,-1.2509002685546875,anonymous,ES-ES,1,,,,,,,,,,,,,,,94,84,11,90,65,57,27,21,60,51,0,100,74,62,2,22,1,4,2,3,6,5f68fbe826b6ee0c63f25bf4,5f68fbe826b6ee0c63f25bf4,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:52:10,2021-04-07 21:03:47,0,151.229.182.35,100,697,1,2021-04-07 21:03:47,R_BJLvOB1SgrqNDcR,,,,,53.4235992431640625,-2.3112945556640625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,97,13,92,8,95,23,72,19,71,66,68,11,99,2,22,1,4,1,2,6,5ff5dc177923980b4b8e651c,5ff5dc177923980b4b8e651c,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:02:12,2021-04-07 21:04:07,0,2.29.233.0,100,114,1,2021-04-07 21:04:08,R_UtqwlOApS68tI3L,,,,,52.068603515625,1.1443023681640625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,0,91,87,66,83,67,53,44,59,55,40,67,2,22,1,2,2,3,6,5ba53688bf3b9d000152127c,5ba53688bf3b9d000152127c,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:01:57,2021-04-07 21:04:11,0,81.159.132.12,100,134,1,2021-04-07 21:04:11,R_2aqQVqt2RZR3fKs,,,,,51.0652008056640625,-0.7274932861328125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,4,69,9,79,0,100,0,100,92,69,12,81,2,19,1,3,4,6,6,5ff47c8b173bfb6779d53168,5ff47c8b173bfb6779d53168,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:00:11,2021-04-07 21:04:22,0,86.184.181.245,100,250,1,2021-04-07 21:04:22,R_3lMopQ2YeQxKKvn,,,,,52.5876007080078125,-1.9828033447265625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,99,97,98,92,97,82,85,73,71,0,100,51,26,2,67,5,2,6,6,6,5f564265f9d134032e757250,5f564265f9d134032e757250,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 20:56:07,2021-04-07 21:04:32,0,94.3.72.156,100,505,1,2021-04-07 21:04:33,R_2ac1bSpWyClMzdL,,,,,51.5590972900390625,-0.228302001953125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,100,70,0,69,0,100,91,87,100,100,19,87,2,47,5,3,3,5,6,5ff5c230bce45b062a2a06b2,5ff5c230bce45b062a2a06b2,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:02:28,2021-04-07 21:04:51,0,81.159.52.25,100,143,1,2021-04-07 21:04:52,R_yDQKEQ4qU2MsrxD,,,,,50.9051055908203125,-1.3654937744140625,anonymous,ES-ES,1,,,,,,,,,,,,,,,83,86,100,100,,,88,80,79,84,0,100,50,59,1,32,1,3,2,2,6,5f54d773db942e04c25b1d35,5f54d773db942e04c25b1d35,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:03:51,2021-04-07 21:05:19,0,31.49.39.145,100,87,1,2021-04-07 21:05:19,R_PAiiRXMhHgwBn45,,,,,51.850006103515625,0.3000030517578125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,50,100,72,69,0,92,39,71,100,100,100,100,1,25,1,4,2,2,6,5ea9504662dbb603e0e061a1,5ea9504662dbb603e0e061a1,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:02:47,2021-04-07 21:06:03,0,81.129.177.183,100,196,1,2021-04-07 21:06:04,R_3nGZBsqkbgCsBtM,,,,,51.011993408203125,-4.2588958740234375,anonymous,ES-ES,1,,,,,,,,,,,,,,,74,71,66,38,53,32,30,62,51,0,44,84,18,28,1,31,1,5,3,3,6,602a51d7cfb3130009967bc7,602a51d7cfb3130009967bc7,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:03:16,2021-04-07 21:06:10,0,88.110.35.11,100,173,1,2021-04-07 21:06:10,R_2TmKbeM7NqY5iUh,,,,,51.2646942138671875,-3.00860595703125,anonymous,ES-ES,1,,,,,,,,,,,,,,,75,74,98,92,78,71,39,58,31,77,28,64,80,81,1,43,2,2,5,6,6,5da566e51bffb80016864f60,5da566e51bffb80016864f60,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:04:19,2021-04-07 21:06:13,0,95.151.131.30,100,114,1,2021-04-07 21:06:13,R_22sGHZ8sMtbo0ua,,,,,53.70989990234375,-2.1094970703125,anonymous,ES-ES,1,,,,,,,,,,,,,,,88,72,37,68,74,65,35,,80,65,72,67,37,,2,35,1,5,3,3,4,5d5ad205a69ee60001437cdd,5d5ad205a69ee60001437cdd,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:03:21,2021-04-07 21:06:13,0,82.5.189.206,100,172,1,2021-04-07 21:06:13,R_3FKaYphJSKga8lt,,,,,51.7241058349609375,-4.0637054443359375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,95,100,86,100,68,75,21,95,59,78,83,84,2,36,2,3,4,4,6,5d95efcc3183100016f69034,5d95efcc3183100016f69034,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:03:06,2021-04-07 21:06:24,0,176.251.244.186,100,198,1,2021-04-07 21:06:25,R_A0tz1WxtbWPeeel,,,,,52.306793212890625,0.7322998046875,anonymous,ES-ES,1,,,,,,,,,,,,,,,89,68,88,94,31,10,14,64,84,91,24,30,4,97,2,39,1,4,3,3,6,5d3b523833b8940018258adb,5d3b523833b8940018258adb,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:04:10,2021-04-07 21:06:29,0,80.3.193.249,100,139,1,2021-04-07 21:06:30,R_2eatUeGZwrpG6Eb,,,,,51.6143951416015625,-0.3368072509765625,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,88,49,25,33,37,17,78,69,69,66,30,49,10,2,27,2,4,2,3,5,60031c13cef0ed38b8bc6412,60031c13cef0ed38b8bc6412,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:03:53,2021-04-07 21:06:32,0,78.149.144.8,100,159,1,2021-04-07 21:06:32,R_1NqMHz3psMVyhbQ,,,,,51.819793701171875,-2.05889892578125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,59,30,24,77,0,100,90,64,72,62,0,86,1,20,1,2,2,1,6,603827b365fbaa1d6a69de53,603827b365fbaa1d6a69de53,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:03:46,2021-04-07 21:06:33,0,31.48.97.121,100,167,1,2021-04-07 21:06:33,R_rrn744crPvfm4YV,,,,,51.544097900390625,-2.558197021484375,anonymous,ES-ES,1,,,,,,,,,,,,,,,84,78,20,83,72,47,39,62,53,46,72,84,82,72,2,36,1,5,4,6,6,5f3020f06e1b570b4e6107fa,5f3020f06e1b570b4e6107fa,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:03:38,2021-04-07 21:06:41,0,86.16.254.41,100,182,1,2021-04-07 21:06:41,R_2SjImonX5qIEQsM,,,,,50.7333984375,-1.9246063232421875,anonymous,ES-ES,1,,,,,,,,,,,,,,,70,68,70,68,83,82,90,91,100,100,0,100,41,70,2,50,1,4,4,2,6,5ad296ffb02aca0001272ccd,5ad296ffb02aca0001272ccd,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:04:02,2021-04-07 21:06:46,0,84.67.106.80,100,163,1,2021-04-07 21:06:46,R_2WHV6n4UVsRG1YF,,,,,51.5095977783203125,-0.097198486328125,anonymous,ES-ES,1,,,,,,,,,,,,,,,26,18,100,85,97,80,19,16,58,20,75,70,52,44,2,18,5,3,4,4,5,5f2de0578d98741203ca1050,5f2de0578d98741203ca1050,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:04:27,2021-04-07 21:07:15,0,86.14.213.253,100,167,1,2021-04-07 21:07:15,R_3GByJBBkqD0gD9E,,,,,51.5518035888671875,-0.1345062255859375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,3,96,18,95,0,97,76,74,9,86,0,100,3,35,1,5,1,1,6,5b151ac3444cef0001cb0077,5b151ac3444cef0001cb0077,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:05:29,2021-04-07 21:07:22,0,86.137.206.175,100,112,1,2021-04-07 21:07:22,R_3Pt7FVo03wTYsri,,,,,50.8428955078125,-0.1157989501953125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,50,35,64,66,11,93,33,54,57,62,36,55,2,18,1,2,2,2,6,5ef453e00facfb000be9a36a,5ef453e00facfb000be9a36a,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:05:09,2021-04-07 21:07:25,0,2.29.62.156,100,136,1,2021-04-07 21:07:25,R_1qUFWME7dhluMsT,,,,,52.460601806640625,-1.923797607421875,anonymous,ES-ES,1,,,,,,,,,,,,,,,35,20,35,70,71,28,0,85,79,84,34,37,0,79,2,25,1,4,2,4,5,601e690acaa62b2bd8d25d52,601e690acaa62b2bd8d25d52,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:05:29,2021-04-07 21:07:30,0,86.178.154.10,100,120,1,2021-04-07 21:07:30,R_22sMhAXrCjSMrmJ,,,,,52.036102294921875,-0.7006072998046875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,,98,67,37,,16,,24,0,100,0,95,2,22,1,4,2,3,6,60217099ea93c413614e64f4,60217099ea93c413614e64f4,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:05:29,2021-04-07 21:07:36,0,86.173.198.46,100,126,1,2021-04-07 21:07:36,R_1rf8RROihOnl4S5,,,,,52.9141998291015625,-2.8054962158203125,anonymous,ES-ES,1,,,,,,,,,,,,,,,,52,77,73,69,70,86,89,39,24,63,32,100,100,1,58,4,2,6,6,6,5e3b0defeab8663234a735c0,5e3b0defeab8663234a735c0,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:05:58,2021-04-07 21:07:42,0,86.13.223.237,100,104,1,2021-04-07 21:07:42,R_tSXvsFeCBXqaBYB,,,,,53.649993896484375,-1.8166961669921875,anonymous,ES-ES,1,,,,,,,,,,,,,,,92,100,25,88,57,52,,,83,83,8,89,24,86,1,28,1,4,2,2,6,5f3e69e09b6596057ef8b20b,5f3e69e09b6596057ef8b20b,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:03:49,2021-04-07 21:07:50,0,31.52.57.187,100,241,1,2021-04-07 21:07:50,R_1pEXoY3amR0La2L,,,,,51.2790069580078125,1.0762939453125,anonymous,ES-ES,1,,,,,,,,,,,,,,,7,89,0,100,0,100,87,89,89,69,12,91,100,100,2,56,1,4,3,1,6,5fc2c5785af10c50f14a46f6,5fc2c5785af10c50f14a46f6,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:05:58,2021-04-07 21:07:52,0,92.233.199.159,100,113,1,2021-04-07 21:07:52,R_2QFzyYITfhE2OIy,,,,,50.3881072998046875,-4.1324005126953125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,66,69,0,100,37,80,0,99,0,100,0,86,2,40,1,5,2,3,6,5ba42e35984ec30001c6018d,5ba42e35984ec30001c6018d,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:04:52,2021-04-07 21:07:53,0,109.152.208.235,100,181,1,2021-04-07 21:07:54,R_2QfcPlS2OZMqwlG,,,,,57.1385955810546875,-2.1761016845703125,anonymous,ES-ES,1,,,,,,,,,,,,,,,67,64,30,62,70,75,67,65,36,63,11,90,61,36,1,53,1,5,1,3,6,5e36edadb2ac1e000aa95848,5e36edadb2ac1e000aa95848,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:06:13,2021-04-07 21:07:56,0,82.12.234.238,100,103,1,2021-04-07 21:07:57,R_24oeUT4Dm9CyMko,,,,,51.6551971435546875,-0.3878936767578125,anonymous,ES-ES,1,,,,,,,,,,,,,,,50,0,32,53,32,71,0,75,36,12,41,9,0,100,2,22,2,3,1,1,6,5f1be87fea92af4118e1109e,5f1be87fea92af4118e1109e,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:05:40,2021-04-07 21:08:04,0,80.194.179.37,100,144,1,2021-04-07 21:08:05,R_1jP2LH3ZPiALJAE,,,,,51.86590576171875,-2.205902099609375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,67,32,67,30,0,100,100,68,32,100,50,31,2,21,1,4,7,5,6,5deeb76569559f031cc445d3,5deeb76569559f031cc445d3,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:05:41,2021-04-07 21:08:05,0,165.120.37.19,100,143,1,2021-04-07 21:08:05,R_AoAXxgibdfanfPj,,,,,51.4447021484375,-0.2895965576171875,anonymous,ES-ES,1,,,,,,,,,,,,,,,79,68,66,24,69,45,19,81,65,47,59,37,5,68,2,20,1,3,3,3,6,6056f950e738615803928599,6056f950e738615803928599,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:06:19,2021-04-07 21:08:34,0,90.216.104.57,100,135,1,2021-04-07 21:08:35,R_1PTpFciycuDPqSr,,,,,51.8842926025390625,1.009002685546875,anonymous,ES-ES,1,,,,,,,,,,,,,,,77,63,34,61,66,39,28,65,97,99,0,100,27,41,2,34,1,4,2,2,6,5e383d12e8f2120471000bcf,5e383d12e8f2120471000bcf,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:04:29,2021-04-07 21:08:35,0,91.125.225.31,100,245,1,2021-04-07 21:08:35,R_24AESVfymVH3qFD,,,,,54.84539794921875,-1.8820037841796875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,,100,0,100,0,100,90,100,70,100,0,100,2,33,1,3,1,1,6,5b9fec95c97c38000126d696,5b9fec95c97c38000126d696,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:07:17,2021-04-07 21:08:43,0,143.244.37.163,100,85,1,2021-04-07 21:08:43,R_3sctdMDwW8RThWt,,,,,51.5095977783203125,-0.097198486328125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,80,33,78,6,88,18,81,68,69,67,68,35,67,1,33,1,4,2,2,6,5f350272628adc43a1320791,5f350272628adc43a1320791,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:07:17,2021-04-07 21:08:52,0,176.252.33.23,100,94,1,2021-04-07 21:08:52,R_27WeLDTPEDGykHf,,,,,50.8428955078125,-0.1157989501953125,anonymous,ES-ES,1,,,,,,,,,,,,,,,81,67,56,0,75,69,31,35,70,98,0,100,0,100,2,26,1,4,1,1,6,6058c75d790ff61757f05b1d,6058c75d790ff61757f05b1d,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:06:35,2021-04-07 21:09:05,0,90.255.80.114,100,150,1,2021-04-07 21:09:05,R_2xShv1QNrIkYXWY,,,,,50.47149658203125,-4.72430419921875,anonymous,ES-ES,1,,,,,,,,,,,,,,,68,71,100,100,31,68,0,100,0,100,84,90,100,100,1,57,2,4,6,5,6,5e53ec9cab51633ebf51b78d,5e53ec9cab51633ebf51b78d,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:06:28,2021-04-07 21:09:19,0,80.1.38.154,100,170,1,2021-04-07 21:09:20,R_2rVC9pc0lY8HdaD,,,,,52.193206787109375,0.1425933837890625,anonymous,ES-ES,1,,,,,,,,,,,,,,,21,73,4,91,45,59,14,79,8,92,68,60,87,88,2,34,1,4,2,2,6,5fadaad925680e17109e0c0a,5fadaad925680e17109e0c0a,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:07:25,2021-04-07 21:09:23,0,82.36.231.43,100,117,1,2021-04-07 21:09:23,R_3PGkMvoks1wS5q6,,,,,56.07110595703125,-3.7696075439453125,anonymous,ES-ES,1,,,,,,,,,,,,,,,81,68,100,100,100,100,100,100,33,17,33,0,100,100,1,44,1,3,1,2,5,5d90919e1d2ab50017f73ffe,5d90919e1d2ab50017f73ffe,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:06:58,2021-04-07 21:09:23,0,129.234.0.167,100,145,1,2021-04-07 21:09:24,R_10r6SQsAvYlgPSy,,,,,54.7698974609375,-1.5590057373046875,anonymous,ES-ES,1,,,,,,,,,,,,,,,92,82,11,96,3,97,3,95,63,11,29,35,14,68,1,21,1,3,1,1,6,5ad1e57b459c350001136c85,5ad1e57b459c350001136c85,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:06:30,2021-04-07 21:09:24,0,109.155.120.72,100,174,1,2021-04-07 21:09:24,R_tWYHzhu9OQUhtTP,,,,,51.3704986572265625,-0.4512939453125,anonymous,ES-ES,1,,,,,,,,,,,,,,,83,82,66,71,72,100,98,98,32,100,0,100,98,99,2,42,1,5,5,5,6,5d9990363342a002b765ad1d,5d9990363342a002b765ad1d,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:07:18,2021-04-07 21:09:30,0,2.25.192.20,100,131,1,2021-04-07 21:09:31,R_e4hVsisJXpvzA3L,,,,,52.0092010498046875,-0.6383056640625,anonymous,ES-ES,1,,,,,,,,,,,,,,,82,92,78,92,96,99,35,69,32,70,67,32,93,56,2,44,1,4,3,5,6,5d62dfb2459f070001e8cb14,5d62dfb2459f070001e8cb14,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:08:04,2021-04-07 21:09:45,0,51.19.173.144,100,101,1,2021-04-07 21:09:46,R_SAV6tTTnqWrvT0t,,,,,51.49639892578125,-0.122406005859375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,50,68,59,33,58,22,50,50,62,61,50,50,2,20,1,4,1,1,6,605a7d4573560179e04af547,605a7d4573560179e04af547,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:07:41,2021-04-07 21:09:47,0,94.13.222.200,100,125,1,2021-04-07 21:09:47,R_ZqqDK2Ut6QNsXfP,,,,,55.600006103515625,-4.61669921875,anonymous,ES-ES,1,,,,,,,,,,,,,,,97,100,92,96,78,92,40,73,87,90,70,82,73,84,1,51,2,3,5,6,6,5ea320452d77060f49a6de2c,5ea320452d77060f49a6de2c,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:05:46,2021-04-07 21:09:48,0,188.210.213.95,100,241,1,2021-04-07 21:09:48,R_OKbjcgB8fWOJmwx,,,,,53.48089599609375,-2.237396240234375,anonymous,ES-ES,1,,,,,,,,,,,,,,,32,32,6,100,34,66,2,100,76,79,63,92,22,86,2,27,1,5,1,2,6,605a6ed1c4d2993b883cf1ce,605a6ed1c4d2993b883cf1ce,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:05:27,2021-04-07 21:09:59,0,86.31.173.246,100,272,1,2021-04-07 21:10:00,R_Wj6wLdzilQzXkxb,,,,,51.476898193359375,-2.55340576171875,anonymous,ES-ES,1,,,,,,,,,,,,,,,81,77,100,100,,,31,64,44,33,68,70,98,85,1,31,2,3,5,5,5,5bd63e3229363700019b1970,5bd63e3229363700019b1970,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:06:33,2021-04-07 21:10:11,0,90.254.193.240,100,218,1,2021-04-07 21:10:12,R_6L0oTv4goRPhhWp,,,,,53.480194091796875,-2.18670654296875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,84,6,88,3,95,8,86,67,56,50,16,22,75,2,26,1,5,1,3,6,604922d6dfca14efccd04c58,604922d6dfca14efccd04c58,606dc6b193c8c32222615421,norm,norm
2021-04-07 20:59:42,2021-04-07 21:10:28,0,82.132.232.8,100,646,1,2021-04-07 21:10:28,R_1yTT8SadWJeNZnP,,,,,51.5359954833984375,-0.092498779296875,anonymous,ES-ES,1,,,,,,,,,,,,,,,72,35,74,62,76,71,84,78,81,70,0,100,64,12,2,29,2,4,1,2,5,5eca718405a907594c6bb0af,5eca718405a907594c6bb0af,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:09:12,2021-04-07 21:10:56,0,188.214.12.93,100,104,1,2021-04-07 21:10:56,R_W8qEqjCVAjqjKU1,,,,,51.5074005126953125,-0.1199951171875,anonymous,ES-ES,1,,,,,,,,,,,,,,,89,91,17,85,29,89,0,100,32,66,74,77,50,42,1,33,1,4,2,5,6,5d162cc3628de0001966c694,5d162cc3628de0001966c694,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:08:49,2021-04-07 21:11:02,0,94.175.28.14,100,132,1,2021-04-07 21:11:02,R_To7IbK1R0GrxGRb,,,,,56.529205322265625,-3.074493408203125,anonymous,ES-ES,1,,,,,,,,,,,,,,,44,7,98,93,68,44,37,40,0,74,67,59,100,100,2,41,2,6,5,5,6,5fd55882ad1b733ab34da934,5fd55882ad1b733ab34da934,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:08:38,2021-04-07 21:11:03,0,89.241.189.47,100,144,1,2021-04-07 21:11:03,R_6LFd5TjX8JJaC65,,,,,55.9550933837890625,-3.1999969482421875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,1,100,10,93,78,62,21,31,9,100,1,100,1,24,1,3,1,1,6,602a7cc708e6c3059c131a6c,602a7cc708e6c3059c131a6c,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:07:37,2021-04-07 21:11:09,0,92.24.120.101,100,211,1,2021-04-07 21:11:09,R_2EiBEpX7jOyuXNN,,,,,53.75909423828125,-1.5897064208984375,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,100,100,0,100,0,100,61,25,18,83,0,100,1,20,2,3,1,1,6,6062d142077e1d0ec0c9361a,6062d142077e1d0ec0c9361a,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:07:26,2021-04-07 21:11:15,0,84.65.198.111,100,229,1,2021-04-07 21:11:16,R_1QiIBFVBUTkcD1r,,,,,52.5126953125,-1.450897216796875,anonymous,ES-ES,1,,,,,,,,,,,,,,,68,,68,69,100,,32,66,68,70,70,71,100,100,1,20,2,3,6,3,5,5ff523629bf07dc8d8749a77,5ff523629bf07dc8d8749a77,6062f4aff386aeb61a0ae890,norm,norm
2021-04-07 21:08:51,2021-04-07 21:11:21,0,90.203.100.240,100,149,1,2021-04-07 21:11:22,R_3IVGKZFgNo7NLek,,,,,51.4720001220703125,-0.22039794921875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,31,100,74,100,100,100,61,89,75,100,88,100,2,34,5,5,2,2,6,5e8e2341b233860cae471c69,5e8e2341b233860cae471c69,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:08:30,2021-04-07 21:11:22,0,90.198.70.32,100,171,1,2021-04-07 21:11:22,R_1mz5SiaIYfGAhT5,,,,,51.502593994140625,-0.0659942626953125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,50,51,29,0,64,51,50,51,51,51,4,67,1,19,4,4,1,1,5,5e9c7eced0615e1ad4d01945,5e9c7eced0615e1ad4d01945,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:07:31,2021-04-07 21:11:49,0,51.9.39.99,100,257,1,2021-04-07 21:11:49,R_1liTuWM5ZVbrikn,,,,,52.3636016845703125,-0.67889404296875,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,100,100,68,88,44,60,35,85,36,100,49,85,1,25,1,4,3,6,5,605252b3932a203e20489d92,605252b3932a203e20489d92,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:08:53,2021-04-07 21:12:02,0,84.71.175.205,100,189,1,2021-04-07 21:12:02,R_2CQj905rwxXHPFA,,,,,51.59429931640625,-0.2490997314453125,anonymous,ES-ES,1,,,,,,,,,,,,,,,100,100,68,100,51,71,68,68,23,70,34,81,0,100,2,24,4,5,2,3,6,5e78bd7594cff2437ab566cd,5e78bd7594cff2437ab566cd,606dc6b193c8c32222615421,norm,norm
2021-04-07 21:10:22,2021-04-07 21:12:38,0,86.16.66.74,100,135,1,2021-04-07 21:12:38,R_1pzduTZ2uzRFCbQ,,,,,53.789398193359375,-2.57550048828125,anonymous,ES-ES,1,,,,,,,,,,,,,,,94,82,,,27,78,1,96,69,71,75,83,67,,1,48,1,4,3,4,6,5ed6264a676334024b58c693,5ed6264a676334024b58c693,606dc6b193c8c32222615421,norm,norm
