StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,ab_f_ref_1,su_f_ref_1,va_f_ref_1,gm_f_ref_1,sa_f_ref_1,br_f_ref_1,pb_f_ref_1,c_ref_1,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,explain,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,ab_f_1,ab_c_f_1,Q94_First Click,Q94_Last Click,Q94_Page Submit,Q94_Click Count,su_f_1,su_c_f_1,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,va_f_1,va_c_f_1,Q92_First Click,Q92_Last Click,Q92_Page Submit,Q92_Click Count,gm_f_1,gm_c_f_1,Q91_First Click,Q91_Last Click,Q91_Page Submit,Q91_Click Count,sa_f_1,sa_c_f_1,Q90_First Click,Q90_Last Click,Q90_Page Submit,Q90_Click Count,br_f_1,br_c_f_1,Q89_First Click,Q89_Last Click,Q89_Page Submit,Q89_Click Count,pb_f_1,pb_c_f_1,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,su_n_1,su_c_n_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,ab_n_1,ab_c_n_1,Q86_First Click,Q86_Last Click,Q86_Page Submit,Q86_Click Count,va_n_1,va_c_n_1,Q81_First Click,Q81_Last Click,Q81_Page Submit,Q81_Click Count,gm_n_1,gm_c_n_1,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,sa_n_1,sa_c_n_1,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,br_n_1,br_c_n_1,Q83_First Click,Q83_Last Click,Q83_Page Submit,Q83_Click Count,pb_n_1,pb_c_n_1,Q79,PROLIFIC_PID,STUDY_ID,default,issue
2021-08-15 14:26:51,2021-08-15 14:33:30,0,92.4.178.23,100,398,1,2021-08-15 14:33:31,R_2X57csqDbNKcx6a,,,,,54.7698974609375,-1.5590057373046875,anonymous,EN-GB,1,,40,,,,,,89,11.92,45.18,47.028,10,I feel that most surrogate mothers are well informed and do this for altruistic reasons.  However if asked the same question in a different country than the UK l may have answered differently as in countries such as the USA where there is agency involvement l feel some surrogates are quite vulnerable. For example unwanted teenager pregnancy may be more susceptible due to financial and religious pressures to give up the baby via surrogacy route.,5.313,10.658,11.355,5,36,47,7.894,10.28,11.193,2,44,93,5.936,7.712,9.646,2,16,92,3.484,6.55,7.127,3,75,85,3.272,6.992,7.642,3,100,94,4.693,7.802,8.63,4,39,61,5.107,11.952,12.533,6,97,100,7.367,11.782,12.4,4,86,81,3.964,7.1,7.694,3,38,57,4.025,11.101,11.866,7,38,75,4.551,6.774,7.577,2,42,98,4.266,6.558,7.18,2,93,100,4.813,9.54,12.168,4,59,71,6.787,11.618,12.734,4,39,67,5cacfff2f11ec70017889358,5cacfff2f11ec70017889358,611666eb61bb33529fc1877d,fact,su
2021-08-15 14:28:21,2021-08-15 14:33:31,0,79.71.183.196,100,310,1,2021-08-15 14:33:31,R_2zXXJn2blb8Tbl7,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,1,,25,,,,,,61,35.197,41.417,51.857,2,"I would say that the majority of the time, surrogacy is arranged safely and legally and all parties have agreed to the terms and understand what is at stake.",6.834,14.162,15.012,3,55,8,6.563,8.076,10.314,2,28,57,6.184,9.404,11.983,2,31,58,3.36,5.145,7.228,2,76,57,4.976,6.746,7.992,2,26,35,4.576,8.839,11.998,3,59,23,10.292,13.203,15.011,3,90,33,8.008,9.912,15.11,2,100,83,3.204,4.552,5.601,2,60,36,13.626,13.626,15.107,1,29,,6.151,8.231,9.304,2,27,55,4.864,6.722,8.2,2,21,69,8.787,10.727,12.688,2,32,39,10.227,14.458,15.009,2,74,,5ef4a84181376206ab2cf7fe,5ef4a84181376206ab2cf7fe,611666eb61bb33529fc1877d,fact,su
2021-08-15 14:30:06,2021-08-15 14:34:02,0,81.156.137.119,100,236,1,2021-08-15 14:34:03,R_3JgtdjpHwjrCqtW,,,,,51.61920166015625,-0.32470703125,anonymous,EN-GB,1,,,,,,,100,83,17.208,37.18,47.352,4,I think you need to be more mature and 20 yrs is the right age where you have more experience perspective and knowledge in making a better choice to do surgery on your body,4.474,5.947,6.654,2,91,72,6.03,7.478,8.681,2,31,72,5.071,6.63,7.654,2,33,67,3.398,4.524,5.726,2,70,56,4.942,6.969,7.795,2,57,22,1.861,4.284,5.1,3,90,90,4.103,5.678,6.608,2,100,94,3.971,5.325,6.015,2,62,73,2.227,3.704,4.832,2,100,100,4.113,5.304,6.423,2,56,32,4.433,5.657,6.739,2,34,70,3.567,4.753,5.674,2,42,40,2.846,4.012,4.969,2,68,57,8.47,9.938,11.597,2,34,71,5ed38b0cc0af2b31b813e9ec,5ed38b0cc0af2b31b813e9ec,611666eb61bb33529fc1877d,fact,pb
2021-08-15 14:27:51,2021-08-15 14:34:32,0,88.98.201.86,100,400,1,2021-08-15 14:34:32,R_1kLkSv6r1XGPsIP,,,,,51.5128021240234375,-0.0637969970703125,anonymous,EN-GB,1,,,,,,19,,73,41.833,47.769,49.818,4,"I think with the modern developments in science and the ability to do things like grow ""articifical"" skin and grow specific cells in lab conditions, the need for testing on animals has significantly decreased in recent years. I think that most biomedical developments are able to be tested in the lab rather than on animals. ",3.486,7.241,9.162,2,92,38,6.182,8.636,10.791,3,55,13,2.803,4.927,5.876,2,0,98,2.498,3.812,5.22,2,87,69,3.948,5.561,7.265,2,66,40,3.007,4.49,6.81,2,14,68,6.636,9.127,10.59,3,48,33,9.942,13.05,14.683,2,51,30,3.106,4.684,6.648,2,18,68,3.272,8.065,8.984,4,0,89,4.1,8.273,9.097,4,19,76,4.487,7.471,8.633,2,37,47,3.861,10.15,10.783,5,19,66,3.531,5.106,6.583,2,17,73,5f71e3b9ff1fdf07f4bd408b,5f71e3b9ff1fdf07f4bd408b,611666eb61bb33529fc1877d,fact,br
2021-08-15 14:32:29,2021-08-15 14:34:47,0,86.170.201.193,100,137,1,2021-08-15 14:34:47,R_1mrQ9vGZHve5POu,,,,,52.6295928955078125,-2.1985015869140625,anonymous,EN-GB,1,,,31,,,,,33,5.358,7.635,46.45,4,"What the news says, usually references science or some ",1.393,2.8,3.243,3,62,,0,0,1.964,0,,,1.526,1.526,2.742,1,18,,1.836,2.801,3.428,3,60,,0.763,1.631,2.376,2,39,,2.033,2.033,2.953,1,5,,0,0,3.332,0,,,3.99,9.15,9.827,7,29,41,1.557,2.526,3.487,3,38,,1.831,1.831,3.653,1,31,,1.24,1.697,2.81,2,35,,2.076,2.076,3.066,1,31,,1.316,1.316,2.143,1,24,,2.225,2.225,3.005,1,0,,60b37f702da454071246d235,60b37f702da454071246d235,611666eb61bb33529fc1877d,fact,va
2021-08-15 14:26:40,2021-08-15 14:35:18,0,109.153.197.87,100,517,1,2021-08-15 14:35:18,R_C7ENocYvwQo7Nux,,,,,51.45599365234375,-0.06109619140625,anonymous,EN-GB,1,,,,,,69,,68,36.247,39.646,47.358,2,I think that animal testing is necessary for biomedical advances as without it how can we test the effects of new products or innovations. Unfortunately animals have to be used to ascertain effects or to even develop new biomedical techniques. I suppose Humans could be used but even then Humans are also Animals so essentially it would still be animal testing.,9.412,11.14,13.987,2,13,31,4.885,7.181,13.437,2,68,33,5.126,6.63,13.605,2,30,31,7.82,10.228,13.707,2,67,67,0.191,10.823,13.463,3,100,85,3.779,8.771,13.211,3,67,69,0.168,14.04,15.107,2,0,52,7.964,10.188,13.755,2,70,68,3.118,8.27,13.262,3,83,70,7.814,10.558,14.029,2,68,34,12.268,15.028,15.108,3,32,30,4.561,10.521,13.055,2,100,88,8.187,14.467,15.109,3,69,62,9.847,11.541,14.004,2,100,100,5f04a186f96ca90d8da8a15b,5f04a186f96ca90d8da8a15b,611666eb61bb33529fc1877d,fact,br
2021-08-15 14:30:08,2021-08-15 14:35:28,0,5.68.59.70,100,319,1,2021-08-15 14:35:28,R_1QsJRWrAiyocE1H,,,,,53.1658935546875,-1.2113037109375,anonymous,EN-GB,1,,,,,70,,,35,21.149,36.888,51.067,6,"I think it is difficult for a disabled person to meet their sexual needs due to society judging them based on their appearance before getting to know them as a person. I feel like an option could be that they recieve funding to express their desires however this takes away what matters regarding sexual relationships and it could lead them to feel even worse than they may already do so as its a forced relationship and is more of a transaction ",6.285,7.72,8.723,2,50,39,3.432,7.178,8.052,3,26,75,4.16,7.084,7.656,3,30,82,3.09,5.717,6.726,2,79,81,4.681,9.339,10.616,3,70,,2.254,9.796,10.566,4,75,70,8.578,9.944,11.15,2,,75,5.87,9.498,10.728,2,94,92,2.367,5.129,5.856,2,97,98,4.946,7.001,7.898,2,75,78,3.754,5.368,6.096,2,20,65,4.037,8.017,8.962,3,61,37,4.698,7.53,7.966,3,75,78,2.466,13.716,15.019,8,35,68,606eee19504d7150f4b37370,606eee19504d7150f4b37370,611666eb61bb33529fc1877d,fact,sa
2021-08-15 14:27:33,2021-08-15 14:35:38,0,2.121.22.134,100,484,1,2021-08-15 14:35:38,R_2rw4edvFedVwDNU,,,,,56.0800933837890625,-3.400604248046875,anonymous,EN-GB,1,,,,98,,,,92,45.72,53.152,54.894,3,"Genetically modified crops pose no risk to human health - making genetic changes to something which our digestive system breaks down to provide us with energy does not make it more dangerous than something unaltered by humans. Selective breeding of plants has been done for centuries and this is no different. GM foods are only beneficial and create more food in smaller amounts of time, as well as healthier food. ",4.484,5.524,6.115,2,79,74,6.06,8.06,8.539,3,76,65,3.803,5.891,6.226,3,17,96,3.377,4.729,5.287,2,100,100,6.676,7.989,8.506,2,94,80,4.52,5.528,6.231,2,68,58,7.866,8.994,9.409,2,100,92,4.561,8.329,8.999,3,83,70,2.909,4.924,5.219,4,18,94,4.822,11.574,12.236,4,50,74,3.331,4.523,5.297,2,0,100,5.095,6.463,7.012,2,80,60,5.341,6.669,7.556,2,88,80,6.369,9.632,10.167,3,6,100,60fd4320fbebdd73624cf0e9,60fd4320fbebdd73624cf0e9,611666eb61bb33529fc1877d,fact,gm
2021-08-15 14:28:56,2021-08-15 14:35:43,0,168.182.130.224,100,407,1,2021-08-15 14:35:44,R_3NEXplhL8kpBuMP,,,,,37.0157012939453125,-7.936004638671875,anonymous,EN-GB,1,,,,74,,,,71,24.677,42.038,51.324,2,"I have previously been asked my opinion on the subject by a friend and I subsequently did a little research. Although my feelings on genetically modified crops were somewhat negative at first, I am a little more enlightened now.",5.465,7.553,8.328,2,15,86,0,0,15.007,0,,,6.024,10.152,10.855,3,27,91,4.507,6.748,7.506,2,81,78,7.267,13.858,14.663,3,57,52,5.025,7.592,8.567,2,66,68,8.816,11.383,12.085,2,74,75,0.389,7.862,8.573,3,100,88,4.102,6.277,6.868,2,87,89,6.427,9.803,10.657,2,51,77,4.753,8.455,9.176,2,0,86,6.5,9.433,10.066,2,21,68,6.992,9.126,10.132,3,43,58,0,0,15.11,0,43,,5ce92d1d6185ea00018b4681,5ce92d1d6185ea00018b4681,611666eb61bb33529fc1877d,fact,gm
2021-08-15 14:30:36,2021-08-15 14:36:05,0,88.98.203.41,100,329,1,2021-08-15 14:36:06,R_24vkgHGNVtJ0bG8,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN-GB,1,30,,,,,,,32,7.129,14.016,54.96,3,Nerve endings do not develop until the second trimester,3.661,5.402,6.582,2,31,70,9.198,11.201,12.841,2,50,50,2.184,2.184,3.696,1,,89,4.006,6.447,8.465,2,0,31,5.227,8.578,10.532,3,73,67,6.196,8.368,10.15,2,74,71,8.313,8.313,10.404,1,73,,13.806,13.806,15.122,1,100,,3.082,5.085,6.276,2,68,65,6.451,8.553,10.749,2,73,41,3.936,6.815,8.26,2,66,57,2.593,9.131,10.387,3,30,58,3.689,9.668,11.947,3,32,68,7.18,9.494,11.106,2,88,73,604f4ceef3dd84fbd7e29165,604f4ceef3dd84fbd7e29165,611666eb61bb33529fc1877d,fact,ab
2021-08-15 14:33:29,2021-08-15 14:37:25,0,82.42.57.68,100,236,1,2021-08-15 14:37:26,R_1n7VN9cqsVFSt3w,,,,,55.949493408203125,-3.19830322265625,anonymous,EN-GB,1,,,,,72,,,43,32.339,35.943,53.838,3,All individuals have the right to experience sexual release and enjoyment and if they are unable to pleasure themselves they should be able to have others help them in a paid consensual environment,3.565,5.32,5.969,3,28,87,6.426,7.555,8.306,2,45,57,3.546,4.71,5.529,2,25,91,3.905,4.951,5.708,2,68,64,4.604,5.734,6.595,2,69,45,2.07,3.516,4.14,3,65,71,3.317,10.894,11.723,3,60,41,4.221,7.309,7.851,2,85,91,5.023,7.687,8.321,4,37,64,3.945,6.763,7.662,2,47,20,2.847,4.578,5.233,2,27,41,6.581,8.557,9.232,3,44,31,3.169,7.459,8.731,4,79,85,6.966,9.589,10.238,2,25,69,5dc9e1a93f04557018672016,5dc9e1a93f04557018672016,611666eb61bb33529fc1877d,fact,sa
2021-08-15 14:33:15,2021-08-15 14:37:37,0,51.19.169.75,100,262,1,2021-08-15 14:37:38,R_zfcQ3r9XibMHZhn,,,,,51.5751953125,0.1875,anonymous,EN-GB,1,,,,,,94,,86,15.777,52.526,71.441,7,"Experimenting on animals means that humans dont get harmed by potential side effects of medication or treatment. As it stands, until theres a more reliable way to test medication on something that isn't living and is an accurate indicator of the side effects, animals have to be used to preserve human life.",3.938,5.356,6.058,3,29,12,5.4,7.131,7.562,4,6,93,3.453,5.587,6.149,4,7,100,1.619,2.327,2.803,2,68,71,3.967,5.157,5.395,3,71,68,3.535,4.719,5.306,3,98,89,3.062,5.693,6.518,4,86,88,4.883,5.587,6.047,2,100,100,2.398,5.539,5.911,6,12,94,3.144,4.234,4.724,2,7,91,2.933,4.785,5.897,4,10,75,6.021,7.133,7.739,3,85,84,2.798,3.501,4.1,3,93,96,5.195,6.407,6.959,2,15,75,5f47b104733d7f1c4969485d,5f47b104733d7f1c4969485d,611666eb61bb33529fc1877d,fact,br
2021-08-15 14:25:45,2021-08-15 14:39:12,0,86.178.153.183,100,807,1,2021-08-15 14:39:12,R_3dGur37fBvPSYjA,,,,,53.0883941650390625,-3.338897705078125,anonymous,EN-GB,1,,,,,,,78,100,55.893,104.109,104.747,5,You have to be an adult to do a permanent body modification because a child might regret it later on and be looking like a clown because of it,10.161,12.098,12.585,3,85,100,10.62,14.126,14.58,5,35,88,2.99,7.134,7.429,5,4,100,3.645,6.494,7.012,4,67,75,6.1,9.196,9.712,3,77,100,5.094,7.158,7.669,4,24,86,7.392,9.17,10.189,3,81,100,6.724,10.34,12.611,5,93,100,4.906,7.411,7.89,4,86,100,6.634,11.058,11.575,6,67,100,4.746,9.401,9.917,5,17,100,6.783,9.215,9.927,5,76,89,5.149,6.46,6.914,2,90,100,9.225,12.778,13.27,2,51,47,5f5fa21516682902a84bde2a,5f5fa21516682902a84bde2a,611666eb61bb33529fc1877d,fact,pb
2021-08-15 14:33:05,2021-08-15 14:40:28,0,90.195.11.238,100,442,1,2021-08-15 14:40:28,R_3n13jKFCliLv4lp,,,,,51.4674072265625,-0.3556060791015625,anonymous,EN-GB,1,,,,68,,,,45,58.057,67.084,68.476,4,"I think that the crops currently available are safe because they're subject to tight regulation, but that doesn't mean that new foods will be safe.  I think they're safe because, as far as I know, there haven't been any large scale problems with them.  In addition, I don't understand what part of the modification process, in particular, would be harmful to humans.  Overall, I think that we operate a strange system of values around food - we feed organic food to our kids but then we drink too much alcohol (a poison in itself).  I've also heard that genetically modified crops are a good way to solve problems around world hunger.",3.58,11.671,12.47,4,14,51,3.663,6.443,7.319,3,80,80,3.143,6.393,7.155,3,32,88,2.127,8.219,9.285,4,68,51,4.403,8.397,9.439,5,75,76,2.994,5.691,6.689,3,51,51,4.123,6.868,7.798,3,51,73,3.361,8.201,9.534,4,29,72,2.593,9.617,10.632,5,51,51,3.526,9.402,10.455,4,29,51,3.496,7.407,8.325,3,9,68,3.084,6.412,7.588,3,69,72,3.161,6.754,7.845,3,30,51,6.139,10.625,11.595,3,51,51,5d5eca9f97f8b6001aee9594,5d5eca9f97f8b6001aee9594,611666eb61bb33529fc1877d,fact,gm
2021-08-15 14:36:02,2021-08-15 14:40:37,0,86.163.190.250,100,275,1,2021-08-15 14:40:38,R_OO2fzJudhpoeSZz,,,,,51.4203033447265625,-0.11749267578125,anonymous,EN-GB,1,67,,,,,,,0,6.772,33.968,51.13,5,"I know babies can be born very early and survive, but I have no idea when the nerve endings 'fire-up' nor so I suspect it's a good way through the pregnancy, but I really don't know so that's just me guessing ",3.632,5.285,6.587,2,69,0,4.347,12.026,13.243,3,99,100,7.547,9.176,10.104,2,33,0,5.323,7.237,8.431,2,67,0,4.945,7.439,8.539,2,69,71,4.907,6.564,7.535,2,67,68,5.36,7.285,7.927,2,100,100,4.348,10.204,11.333,7,100,100,4.467,6.083,7.31,2,65,29,5.362,7.811,8.6,2,33,69,3.875,6.806,8.255,3,36,33,5.428,9.269,9.957,3,0,100,3.301,9.708,11.316,5,100,71,5.823,7.428,8.304,2,100,100,60e1e7545bf8f4a615e4c00a,60e1e7545bf8f4a615e4c00a,611666eb61bb33529fc1877d,fact,ab
2021-08-15 14:37:08,2021-08-15 14:42:07,0,90.254.144.89,100,299,1,2021-08-15 14:42:08,R_TcmcOpLmeiKddLz,,,,,55.9552001953125,-3.1999969482421875,anonymous,EN-GB,1,,,,,,18,,91,11.271,14.205,46.843,2,I do not think animal testing is necessary as many of the side effects caused by products are differently experienced by the animals used in testing to what humans would experience. It is also incredibly morally wrong to test on animals who are unable to give their consent and cause potentially face a hazardous outcome. If humans want to create harmful products then they should be the ones to be tested on.,5.406,7.718,8.766,2,75,69,5.706,7.431,8.267,2,55,37,5.833,7.364,8.05,2,12,92,2.877,4.247,5.017,2,100,100,4.805,8.048,9.338,3,49,27,3.904,5.305,6.636,2,13,98,6.137,7.462,8.305,2,56,65,5.464,6.945,8.122,2,87,86,2.567,4.031,4.647,2,19,100,6.314,7.699,8.829,2,39,68,6.391,8.11,9.038,2,0,96,5.811,7.108,8.399,2,45,30,4.078,5.345,6.515,2,1,88,9.366,11.078,11.885,2,37,81,60fd4a53b6aed2f94948d362,60fd4a53b6aed2f94948d362,611666eb61bb33529fc1877d,fact,br
2021-08-15 14:35:19,2021-08-15 14:42:28,0,86.16.67.5,100,429,1,2021-08-15 14:42:29,R_1owelwoib7gBFhg,,,,,53.56280517578125,-0.0269012451171875,anonymous,EN-GB,1,,32,,,,,,70,27.146,42.065,48.862,6,"I believe that the surrogate mother may benefit both financially and personally as providing something to a couple who are desperate for a child and for whatever reason are unable to do this on their own. ",4.224,6.777,15.007,3,29,62,6.242,14.898,15.117,4,34,,5.825,8.55,15.009,2,24,97,8.333,12.884,15.007,3,40,70,10.403,13.87,15.008,3,70,,7.68,11.83,15.008,2,34,45,14.031,14.716,15.107,2,92,,6.885,13.325,15.008,5,91,92,6.029,9.216,15.008,3,79,92,5.495,7.889,15.007,2,73,70,8.647,12.36,15.008,3,40,64,9.856,14.449,15.007,3,51,34,5.302,10.128,15.009,3,41,94,12.457,14.742,15.008,2,85,,60d8680d01f6504a1e3132d8,60d8680d01f6504a1e3132d8,611666eb61bb33529fc1877d,fact,su
2021-08-15 14:37:10,2021-08-15 14:43:47,0,94.7.232.124,100,397,1,2021-08-15 14:43:48,R_2TWTpQuLTHwkh4m,,,,,52.675506591796875,-2.7615966796875,anonymous,EN-GB,1,,79,,,,,,88,12.382,47.59,51.734,19,"I feel that most women who enter surrogacy, usually expect a monetary payment. As a result I feel that they are being exploited.",0,0,0.244,0,,,4.548,10.939,12.455,3,95,94,0.071,12.173,15.106,4,63,,8.479,12.193,13.398,2,8,89,6.241,13.32,13.814,8,28,87,5.636,8.508,9.906,2,10,93,6.352,13.897,15.107,5,100,97,6.837,15.114,15.116,3,19,,0.037,0.253,7.318,2,,,5.946,9.922,11.081,2,95,95,9.001,14.879,15.008,4,84,,6.944,14.181,15.012,6,31,93,0,0,15.115,0,,,9.777,14.943,15.108,4,96,95,59d665ef03203500011acd8c,59d665ef03203500011acd8c,611666eb61bb33529fc1877d,fact,su
2021-08-15 14:38:32,2021-08-15 14:44:06,0,5.66.17.45,100,333,1,2021-08-15 14:44:06,R_vITBQGuZZZdi34d,,,,,52.506195068359375,-1.9425048828125,anonymous,EN-GB,1,,,,,98,,,86,11.159,21.57,47.182,3,"Sexual needs are just as important as psychological, emotional, and physical needs. If someone has a physical disability but no partner and their sexual needs are not being met, it could lead to depression etc.  I have no problem with trained, professional sex workers supporting people in these circumstances, in the same way that a trained professional, e.g. a nurse, would help meet other physical needs.",0,0,0.658,0,,,3.778,5.348,6.291,2,33,79,3.446,14.881,15.012,5,18,82,2.615,4.454,5.766,3,65,35,3.469,5.647,6.731,3,99,96,2.404,4.088,5.097,2,97,85,5.217,6.628,7.466,2,100,100,2.286,3.728,4.475,2,100,100,2.746,10.195,11.791,6,14,72,3.981,6.341,7.291,2,17,77,3.336,5.073,6.359,2,42,38,2.81,4.566,5.533,2,91,87,2.685,4.877,5.899,3,71,68,10.645,12.533,13.951,2,8,80,56adf02a32d825000c2089f5,56adf02a32d825000c2089f5,611666eb61bb33529fc1877d,fact,sa
2021-08-15 14:40:42,2021-08-15 14:44:32,0,92.23.37.253,100,230,1,2021-08-15 14:44:32,R_pTdGsd71C29Iihr,,,,,54.899993896484375,-1.516693115234375,anonymous,EN-GB,1,,,,87,,,,93,10.168,17.669,60.935,5,"I believe genetically modified crops are sustainable and morally right for human comsumption, they are the future of agriculture given the world ever increasing population and ever increasing loss of arable soil and produce.",2.459,3.224,4.001,2,68,67,2.717,4.504,5.157,3,73,84,4.925,13.459,15.011,4,52,77,2.05,3.701,4.198,3,72,67,1.936,3.478,4.143,3,71,76,1.38,3.249,3.828,4,82,91,1.072,3.04,3.756,3,72,82,4.3,7.441,8.174,3,70,66,1.917,4.422,5.477,3,86,66,1.344,2.879,3.533,3,70,77,4.261,8.776,9.281,5,27,69,1.599,3.929,4.821,4,75,73,1.229,10.357,11.765,4,54,45,1.83,6.6,7.255,6,76,66,605f064127eec9cb4494b4d9,605f064127eec9cb4494b4d9,611666eb61bb33529fc1877d,fact,gm
2021-08-15 14:39:47,2021-08-15 14:44:36,0,146.90.173.129,100,288,1,2021-08-15 14:44:36,R_eajIHHczjlc4rbr,,,,,51.5807952880859375,-0.379302978515625,anonymous,EN-GB,1,,,,,,,100,100,20.401,23.586,61.022,2,A child doesn't stop developing its body and mind until the early 20s. To make major decisions such as this in your teens and earlier is unwise.,5.695,7.291,8.255,2,26,80,2.901,5.647,6.487,3,66,70,6.593,7.719,8.491,2,57,83,3.653,5.945,6.739,3,31,83,6.424,8.698,9.579,3,51,71,3.418,5.676,6.674,3,79,79,5.999,7.431,8.223,2,100,100,4.601,6.667,7.589,2,67,69,2.546,5.801,6.643,4,100,100,4.784,6.332,7.538,2,100,100,3.769,4.831,5.647,2,70,74,10.435,11.945,12.754,3,31,78,4.223,6.202,7.129,3,67,69,6.218,7.617,8.388,2,100,100,5b8312de066de70001664c55,5b8312de066de70001664c55,611666eb61bb33529fc1877d,fact,pb
2021-08-15 14:39:23,2021-08-15 14:44:46,0,86.185.161.35,100,323,1,2021-08-15 14:44:47,R_1pLIhdie5U599XT,,,,,51.9474029541015625,0.1356048583984375,anonymous,EN-GB,1,,,,,,59,,29,8.097,40.954,46.598,8,"I do not think it is safe to formulate a new product and give it to humans without it being tested on a living being in the first place. However, I feel uneasy that animals are being abused in industries such as cosmetics. I am unaware if science allows us to test on living things eg genetically without harming animals ",10.185,10.185,15.109,1,21,50,5.742,7.217,8.509,2,39,31,5.59,7.825,8.967,2,36,97,4.187,6.408,7.354,2,90,83,6.493,8.283,10.113,2,39,16,3.546,5.484,6.659,2,69,21,8.03,9.627,10.902,2,60,27,6.601,9.405,10.564,2,99,100,0.57,7.824,8.827,4,0,100,5.6,7.351,9.252,2,5,97,3.222,8.752,9.839,5,8,90,4.869,6.633,7.785,2,17,73,3.759,5.887,7.032,2,71,20,7.07,9.872,10.991,2,21,80,61081159bf709b4ff3398093,61081159bf709b4ff3398093,611666eb61bb33529fc1877d,fact,br
2021-08-15 14:39:51,2021-08-15 14:44:53,0,94.6.4.225,100,301,1,2021-08-15 14:44:53,R_1LoKrHY7mdmlc7k,,,,,50.7176971435546875,-2.00079345703125,anonymous,EN-GB,1,33,,,,,,,3,13.933,35.201,52.02,6,"i have no confidence in the answer i have provided, but i do hope that a feutus would feel no pain at all",6.112,10.586,11.83,2,31,7,6.487,10.926,12.057,3,26,72,4.073,7.278,8.279,2,15,89,4.704,11.363,12.46,2,32,68,3.857,9.14,10.343,6,68,66,4.053,6.948,8.39,3,34,66,5.197,9.418,10.604,3,100,100,9.163,11.321,12.593,3,72,69,3.41,5.53,6.723,2,64,35,9.789,13.128,14.703,2,50,32,5.558,7.369,9.144,2,71,68,5.901,10.939,12.203,4,32,30,7.182,13.199,14.581,3,16,69,6.553,13.041,13.991,3,84,43,5efa33c4e9f4160ffd817db9,5efa33c4e9f4160ffd817db9,611666eb61bb33529fc1877d,fact,ab
2021-08-15 14:39:42,2021-08-15 14:44:56,0,86.183.176.0,100,314,1,2021-08-15 14:44:57,R_1207fRPe81Fo1cf,,,,,52.12939453125,-1.9048004150390625,anonymous,EN-GB,1,,44,,,,,,70,10.815,57.067,58.409,11,The surrogate enters into this of their own free will (hopefully) and gain money from the transaction as well as the great feeling that they are helping a couple who would otherwise be unable to have a child,5.304,12.969,14.273,3,25,47,3.838,7.071,8.54,3,36,82,11.69,13.728,15.083,2,43,68,5.103,7.199,8.638,2,67,55,8.235,11.955,13.15,3,62,64,3.497,5.737,6.896,2,30,64,8.651,11.507,15.112,2,62,77,0.567,8.298,9.286,3,75,89,3.645,6.261,7.409,2,76,81,4.525,7.145,8.366,2,32,80,4.882,7.769,9.074,2,35,68,2.801,6.045,7.179,3,46,60,4.451,6.831,9.405,2,26,87,9.119,13.285,14.056,3,72,67,5f04e04c6fc1777ca7b04349,5f04e04c6fc1777ca7b04349,611666eb61bb33529fc1877d,fact,su
2021-08-15 14:36:43,2021-08-15 14:45:10,0,2.220.202.174,100,507,1,2021-08-15 14:45:11,R_2q801GyHn4uaV3f,,,,,52.65130615234375,-1.0876007080078125,anonymous,EN-GB,1,,,,,,,74,81,32.777,42.469,193.521,5,I think that late teens undergo a lot of emotions and changes to their brain and body and the way they think. If they are confident on making life changing surgery then they should be at last 17/18 .,11.07,13.364,15.109,2,85,82,0.246,7.219,8.239,3,9,95,6.558,9.062,10.157,2,5,90,3.904,7.689,8.922,3,85,71,7.714,10.932,12.412,3,31,24,9.562,14.776,15.011,2,13,78,6.201,8.5,9.665,2,72,85,3.815,7.181,8.269,2,100,83,3.814,6.27,7.635,2,0,88,10.05,12.782,14.802,2,38,30,3.941,9.899,11.148,4,8,85,3.935,12.161,13.946,4,79,38,3.944,6.435,7.756,2,29,100,9.979,14.289,15.106,2,16,78,60fc06c83eede1b960123e4a,60fc06c83eede1b960123e4a,611666eb61bb33529fc1877d,fact,pb
